,latitude,longitude,height,line_id
403,59.62571774423256,28.54978127390156,-1.7798636788456894e-06,467
404,59.62571669690724,28.54976588037666,-1.2660593097663394e-07,467
405,59.62571584895285,28.549750389755104,-1.52190077483472e-06,592
406,59.62571501792993,28.54973491253498,-3.047860271887784e-06,592
407,59.625714193326075,28.549719554899344,-4.442788246985679e-06,592
408,59.625713369831594,28.549704217959526,-5.717018428442385e-06,592
409,59.625712542136824,28.54968880282688,-6.877449719088727e-06,592
410,59.62571171863869,28.54967346588754,-7.914966979012585e-06,592
411,59.625710897361216,28.54965817034006,-8.830373691874816e-06,592
412,59.6257100749707,28.549642854097115,-9.629100068770277e-06,592
413,59.625709254800874,28.5496275792463,-1.0307225781378404e-05,592
414,59.62570843462925,28.54961230439595,-1.0868671160582773e-05,592
415,59.62570761976561,28.54959712843484,-1.131065191263224e-05,592
416,59.6257068049002,28.549581952474206,-1.1635855216298488e-05,592
417,59.62570599645407,28.549566896098856,-1.1844378199714309e-05,592
418,59.62570518158514,28.549551720139203,-1.1939670304852768e-05,592
419,59.62570437733407,28.549536741957464,-1.19186558019499e-05,592
420,59.62570356777144,28.54952166488747,-1.1783842399921045e-05,592
421,59.625702763516905,28.54950668670665,-1.1536504461536518e-05,592
422,59.6257019645705,28.549491807414995,-1.1178622808807753e-05,592
423,59.62570116142383,28.549476849931416,-1.0707510183718608e-05,592
424,59.62570035827544,28.549461892448377,-1.012273700932344e-05,592
425,59.62569956154653,28.549447054550996,-9.431672971926054e-06,592
426,59.62569876370462,28.54943219595777,-8.628790817224029e-06,592
427,59.62569796697234,28.549417358061575,-7.716265466759754e-06,592
428,59.62569716801572,28.549402478772887,-6.689608628691117e-06,592
429,59.625696371280064,28.549387640877843,-5.5544860107416e-06,592
430,59.62569558293994,28.54937295936746,-4.322187522985349e-06,592
